year,month,day,dep_time,dep_delay,arr_time,arr_delay,carrier,tailnum,flight,origin,dest,air_time,distance,hour,minute
2014,4,14,716.0,-9.0,802.0,-28.0,AS,N799AS,65,SEA,KTN,85.0,680,7.0,16.0
2014,8,29,1227.0,-8.0,1339.0,-16.0,AS,N792AS,63,SEA,SIT,120.0,861,12.0,27.0
2014,7,11,1133.0,63.0,1725.0,55.0,AS,N615AS,686,PDX,ORD,199.0,1739,11.0,33.0
2014,1,25,2240.0,-5.0,559.0,-15.0,DL,N648DL,2188,SEA,ATL,238.0,2182,22.0,40.0
2014,8,4,1234.0,4.0,1457.0,-13.0,AS,N526AS,137,PDX,ANC,189.0,1542,12.0,34.0
2014,3,19,1850.0,-5.0,2036.0,-1.0,AS,N560AS,370,SEA,SMF,85.0,605,18.0,50.0
2014,12,20,1120.0,4.0,1652.0,-22.0,UA,N849UA,679,PDX,ORD,199.0,1739,11.0,20.0
2014,12,26,2347.0,49.0,742.0,38.0,B6,N510JB,498,SEA,BOS,278.0,2496,23.0,47.0
2014,9,10,2252.0,-8.0,418.0,-29.0,UA,N21723,1215,SEA,ORD,192.0,1721,22.0,52.0
2014,10,8,1449.0,4.0,1805.0,-5.0,WN,N8638A,173,PDX,DEN,123.0,991,14.0,49.0
2014,8,14,648.0,-2.0,842.0,-13.0,OO,N554CA,4740,SEA,SJC,96.0,697,6.0,48.0
2014,6,24,1138.0,28.0,2055.0,97.0,US,N753US,728,SEA,PHL,286.0,2378,11.0,38.0
2014,7,19,1220.0,0.0,1355.0,-10.0,WN,N244WN,4412,PDX,OAK,80.0,543,12.0,20.0
2014,10,7,1446.0,1.0,1715.0,-8.0,DL,N379DA,2496,SEA,ANC,193.0,1448,14.0,46.0
2014,2,19,1327.0,7.0,2055.0,-1.0,DL,N856NW,1227,SEA,ATL,233.0,2182,13.0,27.0
2014,7,14,638.0,-2.0,900.0,-3.0,AS,N553AS,576,PDX,SAN,127.0,933,6.0,38.0
2014,3,30,855.0,-5.0,1619.0,-10.0,DL,N3760C,2520,PDX,ATL,248.0,2172,8.0,55.0
2014,5,19,1257.0,-3.0,1501.0,-4.0,WN,N8617E,579,PDX,LAS,110.0,763,12.0,57.0
2014,10,24,1328.0,-7.0,1545.0,10.0,OO,N218AG,3474,SEA,FAT,115.0,748,13.0,28.0
2014,7,31,1106.0,11.0,1644.0,4.0,WN,N757LV,1027,SEA,MKE,205.0,1694,11.0,6.0
2014,8,14,759.0,-1.0,908.0,10.0,AS,N323AS,690,SEA,GEG,44.0,224,7.0,59.0
2014,5,14,1707.0,-3.0,1849.0,-16.0,AS,N778AS,392,PDX,SFO,84.0,550,17.0,7.0
2014,6,19,1909.0,3.0,2126.0,7.0,UA,N14242,1401,SEA,SFO,105.0,679,19.0,9.0
2014,9,13,902.0,2.0,1140.0,5.0,AS,N552AS,502,SEA,SNA,138.0,978,9.0,2.0
2014,9,27,1.0,2.0,606.0,-1.0,UA,N14731,1175,PDX,IAH,231.0,1825,0.0,1.0
2014,5,4,2353.0,4.0,707.0,-22.0,DL,N651DL,2511,SEA,ATL,236.0,2182,23.0,53.0
2014,2,27,836.0,32.0,1604.0,14.0,UA,N564UA,511,SEA,IAD,246.0,2306,8.0,36.0
2014,8,18,2237.0,2.0,123.0,17.0,AS,N794AS,147,SEA,ANC,203.0,1448,22.0,37.0
2014,10,12,634.0,29.0,1221.0,21.0,AA,N3FPAA,2218,SEA,ORD,199.0,1721,6.0,34.0
2014,11,22,1223.0,-2.0,1450.0,-11.0,AS,N614AS,500,SEA,SNA,125.0,978,12.0,23.0
2014,11,1,2345.0,-5.0,223.0,52.0,AS,N768AS,121,SEA,ANC,140.0,1448,23.0,45.0
2014,9,21,1932.0,-8.0,2156.0,-3.0,AS,N569AS,524,SEA,BUR,122.0,937,19.0,32.0
2014,5,9,713.0,-7.0,957.0,-27.0,DL,N3738B,2397,SEA,SLC,86.0,689,7.0,13.0
2014,10,12,857.0,-3.0,1129.0,-6.0,AS,N562AS,502,SEA,SNA,124.0,978,8.0,57.0
2014,7,12,751.0,1.0,1343.0,8.0,AA,N4YMAA,1220,PDX,DFW,202.0,1616,7.0,51.0
2014,4,13,1656.0,11.0,1928.0,20.0,DL,N310NW,2410,SEA,LAX,133.0,954,16.0,56.0
2014,12,29,2158.0,88.0,115.0,80.0,WN,N384SW,856,PDX,PHX,119.0,1009,21.0,58.0
2014,7,21,1830.0,5.0,2054.0,2.0,AS,N609AS,616,SEA,LAS,126.0,867,18.0,30.0
2014,4,5,1851.0,-4.0,2110.0,-9.0,OO,N805SK,4610,SEA,LAS,108.0,867,18.0,51.0
2014,2,21,1237.0,2.0,1820.0,-7.0,AS,N512AS,22,SEA,ORD,195.0,1721,12.0,37.0
2014,9,23,1114.0,-1.0,1226.0,-12.0,AS,N317AS,75,SEA,JNU,114.0,909,11.0,14.0
2014,2,10,837.0,-3.0,1650.0,-40.0,AS,N597AS,34,SEA,FLL,294.0,2717,8.0,37.0
2014,1,18,1932.0,-3.0,2202.0,9.0,AS,N552AS,520,SEA,BUR,124.0,937,19.0,32.0
2014,9,23,1246.0,-4.0,1839.0,-6.0,AS,N520AS,22,SEA,ORD,204.0,1721,12.0,46.0
2014,9,23,612.0,-8.0,849.0,-6.0,AS,N767AS,470,SEA,SAN,135.0,1050,6.0,12.0
2014,1,17,827.0,-3.0,1426.0,1.0,AS,N435AS,28,SEA,ORD,209.0,1721,8.0,27.0
2014,6,6,1101.0,16.0,1601.0,11.0,OO,N224AG,3468,SEA,OMA,161.0,1368,11.0,1.0
2014,11,26,1006.0,-9.0,1418.0,3.0,HA,N380HA,25,PDX,HNL,353.0,2603,10.0,6.0
2014,12,27,1851.0,-4.0,2103.0,-13.0,AS,N403AS,616,SEA,LAS,105.0,867,18.0,51.0
2014,9,14,946.0,1.0,1317.0,-8.0,WN,N904WN,2043,PDX,ABQ,137.0,1111,9.0,46.0
2014,10,5,1055.0,-5.0,1918.0,0.0,DL,N707TW,173,SEA,JFK,290.0,2422,10.0,55.0
2014,6,1,833.0,-7.0,1737.0,14.0,AS,N552AS,38,SEA,FLL,338.0,2717,8.0,33.0
2014,7,16,2214.0,-1.0,551.0,-10.0,US,N581UW,1930,PDX,CLT,257.0,2282,22.0,14.0
2014,1,9,728.0,8.0,1532.0,5.0,DL,N705TW,418,SEA,JFK,279.0,2422,7.0,28.0
2014,3,10,2055.0,-5.0,2229.0,-16.0,WN,N442WN,586,PDX,SJC,81.0,569,20.0,55.0
2014,9,3,716.0,16.0,921.0,11.0,VX,N525VA,751,SEA,SFO,102.0,679,7.0,16.0
2014,11,29,601.0,-4.0,852.0,30.0,AS,N613AS,602,SEA,LAS,120.0,867,6.0,1.0
2014,11,25,1027.0,2.0,1524.0,-15.0,AS,N622AS,36,SEA,MSP,164.0,1399,10.0,27.0
2014,5,19,2015.0,0.0,2230.0,10.0,OO,N227AG,3464,PDX,ONT,119.0,838,20.0,15.0
2014,7,22,1537.0,-3.0,1736.0,-9.0,AS,N799AS,322,SEA,SJC,107.0,697,15.0,37.0
2014,3,30,2226.0,86.0,8.0,83.0,WN,N210WN,586,PDX,SJC,86.0,569,22.0,26.0
2014,11,28,1210.0,-10.0,1421.0,-5.0,OO,N225AG,3454,PDX,BUR,117.0,817,12.0,10.0
2014,4,9,1845.0,0.0,2112.0,-3.0,AS,N612AS,510,SEA,SNA,132.0,978,18.0,45.0
2014,6,7,619.0,9.0,845.0,1.0,AS,N579AS,476,SEA,SAN,133.0,1050,6.0,19.0
2014,4,1,742.0,-3.0,952.0,-2.0,OO,N218AG,3486,PDX,BOI,51.0,344,7.0,42.0
2014,10,12,1326.0,-4.0,1546.0,-5.0,AS,N568AS,610,SEA,LAS,116.0,867,13.0,26.0
2014,11,25,1132.0,37.0,1709.0,11.0,UA,N76254,1485,SEA,ORD,190.0,1721,11.0,32.0
2014,12,24,2130.0,-5.0,5.0,15.0,AS,N609AS,608,SEA,LAS,110.0,867,21.0,30.0
2014,1,5,629.0,-1.0,1349.0,-8.0,DL,N371DA,1156,PDX,ATL,228.0,2172,6.0,29.0
2014,6,22,2345.0,-5.0,156.0,-21.0,AS,N763AS,121,SEA,ANC,175.0,1448,23.0,45.0
2014,10,30,835.0,-5.0,1140.0,10.0,AS,N584AS,863,PDX,OGG,344.0,2562,8.0,35.0
2014,4,3,2255.0,0.0,700.0,-1.0,DL,N712TW,1542,SEA,JFK,275.0,2422,22.0,55.0
2014,2,16,2049.0,9.0,2319.0,4.0,AS,N556AS,472,SEA,LAX,125.0,954,20.0,49.0
2014,5,21,1150.0,12.0,1816.0,23.0,UA,N68805,1502,SEA,IAH,239.0,1874,11.0,50.0
2014,3,4,1252.0,-3.0,1437.0,-3.0,WN,N249WN,636,SEA,SMF,82.0,605,12.0,52.0
2014,12,1,1311.0,66.0,1522.0,52.0,WN,N7709A,1913,SEA,LAS,116.0,867,13.0,11.0
2014,9,1,1628.0,124.0,1707.0,122.0,OO,N579SW,5461,PDX,EUG,29.0,106,16.0,28.0
2014,7,3,1258.0,8.0,1847.0,6.0,AS,N423AS,22,SEA,ORD,203.0,1721,12.0,58.0
2014,2,25,752.0,-8.0,1019.0,-4.0,AS,N409AS,568,PDX,LAX,121.0,834,7.0,52.0
2014,12,31,1205.0,30.0,1434.0,29.0,B6,N662JB,107,SEA,LGB,134.0,965,12.0,5.0
2014,1,12,857.0,-3.0,1109.0,-10.0,AS,N431AS,614,SEA,LAS,107.0,867,8.0,57.0
2014,7,11,1513.0,-2.0,1717.0,0.0,AS,N799AS,376,SEA,SFO,106.0,679,15.0,13.0
2014,10,20,1403.0,-12.0,1648.0,4.0,B6,N828JB,407,SEA,LGB,148.0,965,14.0,3.0
2014,1,13,1125.0,-10.0,1308.0,-7.0,VX,N523VA,817,PDX,SFO,85.0,550,11.0,25.0
2014,5,25,1435.0,120.0,2253.0,113.0,B6,N524JB,464,SEA,JFK,288.0,2422,14.0,35.0
2014,5,27,557.0,-3.0,815.0,-10.0,WN,N765SW,128,SEA,LAS,127.0,867,5.0,57.0
2014,1,21,1426.0,36.0,1949.0,9.0,AA,N3FWAA,2269,SEA,DFW,181.0,1660,14.0,26.0
2014,2,1,2126.0,-4.0,3.0,-20.0,AS,N433AS,731,SEA,ANC,197.0,1448,21.0,26.0
2014,11,28,1852.0,-3.0,2111.0,7.0,AS,N433AS,300,SEA,SFO,105.0,679,18.0,52.0
2014,12,15,1207.0,-3.0,1439.0,25.0,AS,N788AS,324,SEA,SJC,128.0,697,12.0,7.0
2014,7,10,644.0,-1.0,1229.0,-11.0,WN,N476WN,1626,PDX,MDW,206.0,1751,6.0,44.0
2014,2,10,1443.0,4.0,1536.0,9.0,OO,N297SW,5417,SEA,PDX,35.0,129,14.0,43.0
2014,11,3,704.0,-6.0,915.0,-14.0,AS,N317AS,222,SEA,SFO,94.0,679,7.0,4.0
2014,1,20,818.0,-2.0,1051.0,-14.0,AS,N319AS,83,SEA,ANC,191.0,1448,8.0,18.0
2014,9,10,1417.0,33.0,2102.0,2.0,DL,N804DN,2424,SEA,DTW,204.0,1927,14.0,17.0
2014,10,18,1148.0,-2.0,1345.0,-15.0,WN,N615SW,4330,PDX,LAS,104.0,763,11.0,48.0
2014,9,10,2112.0,-8.0,2344.0,-7.0,AS,N303AS,731,SEA,ANC,191.0,1448,21.0,12.0
2014,10,20,804.0,-1.0,1554.0,-7.0,AS,N514AS,4,SEA,DCA,267.0,2329,8.0,4.0
2014,8,4,1024.0,14.0,1657.0,25.0,AS,N309AS,730,SEA,IAH,229.0,1874,10.0,24.0
2014,3,17,833.0,-2.0,1635.0,1.0,AS,N431AS,32,SEA,PHL,264.0,2378,8.0,33.0
2014,4,19,557.0,-3.0,737.0,-8.0,UA,N488UA,302,PDX,SFO,86.0,550,5.0,57.0
2014,5,5,1130.0,145.0,1909.0,102.0,AS,N402AS,8,SEA,EWR,258.0,2402,11.0,30.0
2014,9,14,1927.0,-8.0,2047.0,-12.0,AS,N705AS,79,SEA,JNU,120.0,909,19.0,27.0
2014,6,20,1328.0,23.0,2126.0,16.0,WN,N8616C,2466,SEA,BWI,268.0,2335,13.0,28.0
2014,5,24,1455.0,55.0,2212.0,,UA,N37409,1635,SEA,IAH,,1874,14.0,55.0
2014,3,11,1132.0,-3.0,1247.0,-8.0,WN,N287WN,1171,PDX,RNO,58.0,444,11.0,32.0
2014,9,29,1658.0,8.0,1859.0,5.0,AS,N644AS,620,PDX,LAS,102.0,763,16.0,58.0
2014,11,30,105.0,0.0,929.0,-11.0,AA,N3APAA,212,SEA,MIA,308.0,2724,1.0,5.0
2014,6,21,1102.0,2.0,1351.0,-2.0,AS,N553AS,648,SEA,TUS,155.0,1216,11.0,2.0
2014,7,31,1721.0,21.0,2011.0,21.0,WN,N282WN,482,SEA,PHX,150.0,1107,17.0,21.0
2014,11,29,1247.0,75.0,1429.0,69.0,OO,N951SW,5197,PDX,SFO,87.0,550,12.0,47.0
2014,3,29,805.0,-5.0,1537.0,-8.0,AS,N435AS,742,SEA,ATL,252.0,2182,8.0,5.0
2014,9,7,2353.0,-2.0,717.0,-17.0,DL,N6712B,1929,SEA,ATL,234.0,2182,23.0,53.0
2014,10,24,1116.0,-4.0,1430.0,-15.0,WN,N488WN,153,PDX,DEN,119.0,991,11.0,16.0
2014,6,1,1909.0,-4.0,2217.0,42.0,OO,N614SK,4792,PDX,LAX,120.0,834,19.0,9.0
2014,9,27,2350.0,0.0,203.0,-19.0,AS,N763AS,121,SEA,ANC,180.0,1448,23.0,50.0
2014,2,8,1104.0,23.0,1204.0,35.0,OO,N563SW,5325,SEA,PDX,41.0,129,11.0,4.0
2014,4,10,1947.0,-3.0,2154.0,-6.0,UA,N829UA,371,SEA,SFO,102.0,679,19.0,47.0
2014,5,10,1124.0,-11.0,1714.0,-21.0,AA,N3ARAA,1628,SEA,ORD,206.0,1721,11.0,24.0
2014,12,7,1137.0,-8.0,1711.0,-29.0,AS,N532AS,670,SEA,AUS,203.0,1770,11.0,37.0
2014,12,13,2301.0,1.0,17.0,20.0,AS,N535AS,698,SEA,GEG,43.0,224,23.0,1.0
2014,5,26,532.0,12.0,758.0,4.0,US,N173US,425,PDX,PHX,129.0,1009,5.0,32.0
2014,9,26,1402.0,12.0,1639.0,5.0,AS,N548AS,123,SEA,FAI,194.0,1533,14.0,2.0
2014,8,28,1228.0,13.0,1427.0,12.0,WN,N628SW,433,SEA,OAK,102.0,671,12.0,28.0
2014,9,7,1214.0,75.0,2030.0,68.0,DL,N172DZ,1473,SEA,JFK,275.0,2422,12.0,14.0
2014,1,17,1032.0,7.0,1430.0,-15.0,AS,N514AS,803,PDX,LIH,341.0,2631,10.0,32.0
2014,1,7,908.0,-2.0,1134.0,-13.0,AS,N644AS,558,SEA,PSP,129.0,987,9.0,8.0
2014,1,3,803.0,-2.0,939.0,-11.0,WN,N552WN,48,PDX,OAK,84.0,543,8.0,3.0
2014,6,25,55.0,90.0,643.0,98.0,AA,N3KCAA,1230,SEA,DFW,207.0,1660,0.0,55.0
2014,9,9,1413.0,-7.0,1630.0,-12.0,OO,N223AG,3482,SEA,SBA,113.0,908,14.0,13.0
2014,11,19,1740.0,-5.0,1839.0,-8.0,OO,N604SK,4607,SEA,GEG,40.0,224,17.0,40.0
2014,8,9,1441.0,31.0,1653.0,38.0,WN,N707SA,2570,SEA,OAK,104.0,671,14.0,41.0
2014,8,11,717.0,2.0,947.0,-23.0,AS,N423AS,833,PDX,HNL,315.0,2603,7.0,17.0
2014,10,14,814.0,-6.0,1616.0,-9.0,AS,N548AS,766,SEA,BWI,281.0,2335,8.0,14.0
2014,5,9,1130.0,-5.0,1410.0,-11.0,US,N667AW,614,SEA,PHX,137.0,1107,11.0,30.0
2014,8,2,1834.0,24.0,2201.0,11.0,WN,N269WN,3767,SEA,DEN,132.0,1024,18.0,34.0
2014,9,26,1353.0,17.0,1635.0,15.0,DL,N67171,1208,PDX,SLC,81.0,630,13.0,53.0
2014,3,12,1120.0,90.0,1329.0,79.0,AS,N786AS,318,SEA,SFO,105.0,679,11.0,20.0
2014,8,11,737.0,-3.0,1033.0,8.0,AS,N612AS,634,SEA,PHX,152.0,1107,7.0,37.0
2014,6,14,1947.0,2.0,2116.0,4.0,DL,N610DL,2579,SEA,JNU,133.0,909,19.0,47.0
2014,10,10,1036.0,6.0,1539.0,4.0,OO,N216AG,3468,SEA,OMA,159.0,1368,10.0,36.0
2014,8,10,2251.0,6.0,651.0,-1.0,UA,N37409,1695,SEA,EWR,280.0,2402,22.0,51.0
2014,12,6,659.0,-1.0,1513.0,2.0,DL,N3765,400,PDX,JFK,292.0,2454,6.0,59.0
2014,5,7,1907.0,-8.0,2150.0,-1.0,UA,N471UA,202,SEA,LAX,117.0,954,19.0,7.0
2014,9,3,1233.0,3.0,1430.0,-1.0,AS,N318AS,324,SEA,SJC,102.0,697,12.0,33.0
2014,6,21,1832.0,-3.0,1930.0,2.0,AS,N756AS,69,SEA,KTN,98.0,680,18.0,32.0
2014,10,4,2133.0,1.0,531.0,-2.0,UA,N77431,1695,SEA,EWR,279.0,2402,21.0,33.0
2014,1,21,750.0,-5.0,1030.0,15.0,AS,N625AS,522,SEA,BUR,124.0,937,7.0,50.0
2014,11,7,542.0,-3.0,1145.0,-11.0,UA,N462UA,270,SEA,IAH,207.0,1874,5.0,42.0
2014,4,2,2241.0,-4.0,607.0,-6.0,DL,N3758Y,1824,PDX,ATL,253.0,2172,22.0,41.0
2014,2,12,1938.0,-7.0,2208.0,-10.0,AS,N611AS,518,SEA,SNA,133.0,978,19.0,38.0
2014,3,14,1234.0,-1.0,1359.0,-16.0,WN,N257WN,602,SEA,RNO,73.0,564,12.0,34.0
2014,8,15,718.0,-2.0,1236.0,-4.0,WN,N290WN,826,PDX,MCI,181.0,1482,7.0,18.0
2014,7,28,1338.0,-2.0,2207.0,7.0,DL,N707TW,182,SEA,JFK,283.0,2422,13.0,38.0
2014,8,21,2319.0,24.0,717.0,15.0,B6,N779JB,498,SEA,BOS,281.0,2496,23.0,19.0
2014,5,13,1820.0,-5.0,2055.0,-14.0,DL,N316US,952,PDX,SLC,79.0,630,18.0,20.0
2014,8,13,1509.0,-1.0,1751.0,4.0,US,N752US,494,PDX,PHX,144.0,1009,15.0,9.0
2014,7,7,1235.0,25.0,1449.0,38.0,AS,N409AS,324,SEA,SJC,107.0,697,12.0,35.0
2014,6,7,1227.0,-3.0,1415.0,-2.0,AS,N708AS,388,PDX,SFO,79.0,550,12.0,27.0
2014,4,7,1205.0,-6.0,1244.0,-6.0,OO,N578SW,5411,PDX,EUG,29.0,106,12.0,5.0
2014,10,13,1511.0,-4.0,1714.0,-1.0,AS,N402AS,308,SEA,SFO,105.0,679,15.0,11.0
2014,2,26,1025.0,-10.0,1446.0,3.0,AS,N536AS,803,PDX,LIH,360.0,2631,10.0,25.0
2014,4,10,1830.0,-5.0,2101.0,-27.0,AS,N530AS,863,PDX,OGG,316.0,2562,18.0,30.0
2014,3,24,1334.0,94.0,1541.0,98.0,AS,N713AS,306,SEA,SFO,106.0,679,13.0,34.0
2014,6,13,1220.0,10.0,1424.0,13.0,AS,N551AS,324,SEA,SJC,94.0,697,12.0,20.0
2014,10,30,1923.0,-5.0,2138.0,-1.0,UA,N461UA,573,SEA,SFO,118.0,679,19.0,23.0
2014,2,10,1131.0,31.0,1324.0,14.0,WN,N787SA,891,PDX,LAS,100.0,763,11.0,31.0
2014,9,26,2010.0,5.0,2244.0,10.0,AS,N559AS,91,SEA,ANC,200.0,1448,20.0,10.0
2014,6,10,1214.0,4.0,1449.0,2.0,OO,N215AG,3486,SEA,LGB,131.0,965,12.0,14.0
2014,10,19,1817.0,7.0,2113.0,3.0,OO,N223AG,3458,SEA,SLC,98.0,689,18.0,17.0
2014,7,5,1331.0,11.0,1921.0,-4.0,WN,N8315C,117,PDX,MDW,215.0,1751,13.0,31.0
2014,11,2,58.0,108.0,818.0,122.0,DL,N394DA,822,SEA,DTW,218.0,1927,0.0,58.0
2014,3,14,1024.0,14.0,1239.0,12.0,AS,N618AS,580,PDX,SNA,113.0,859,10.0,24.0
2014,4,11,1509.0,-1.0,1745.0,4.0,US,N508AY,494,PDX,PHX,138.0,1009,15.0,9.0
2014,5,30,1932.0,95.0,2209.0,125.0,UA,N438UA,587,SEA,SFO,97.0,679,19.0,32.0
2014,4,18,2031.0,21.0,2256.0,8.0,AS,N407AS,129,SEA,FAI,192.0,1533,20.0,31.0
2014,1,8,1527.0,0.0,1710.0,-5.0,UA,N803UA,639,PDX,SFO,85.0,550,15.0,27.0
2014,5,1,2119.0,-6.0,2320.0,-1.0,AS,N612AS,356,SEA,OAK,100.0,671,21.0,19.0
2014,5,14,1459.0,-6.0,1718.0,-4.0,AS,N618AS,520,SEA,BUR,122.0,937,14.0,59.0
2014,10,21,830.0,-6.0,1414.0,-15.0,UA,N441UA,722,PDX,ORD,206.0,1739,8.0,30.0
2014,1,28,1950.0,0.0,2216.0,-34.0,AS,N534AS,137,PDX,ANC,191.0,1542,19.0,50.0
2014,11,25,2026.0,141.0,2342.0,129.0,US,N539UW,600,PDX,PHX,123.0,1009,20.0,26.0
2014,12,18,1125.0,-3.0,1714.0,-6.0,UA,N853UA,278,SEA,ORD,207.0,1721,11.0,25.0
2014,3,29,1346.0,89.0,1635.0,90.0,AS,N423AS,658,SEA,TUS,153.0,1216,13.0,46.0
2014,2,8,730.0,50.0,937.0,50.0,OO,N223AG,3456,PDX,BUR,103.0,817,7.0,30.0
2014,8,31,1222.0,-8.0,1820.0,-11.0,UA,N457UA,636,SEA,ORD,205.0,1721,12.0,22.0
2014,9,15,1630.0,-5.0,1811.0,-9.0,WN,N735SA,770,SEA,SMF,90.0,605,16.0,30.0
2014,8,4,829.0,-1.0,1113.0,-2.0,WN,N729SW,1532,SEA,SAN,148.0,1050,8.0,29.0
2014,12,25,1730.0,-5.0,1819.0,-6.0,OO,N609SK,4491,PDX,SEA,34.0,129,17.0,30.0
2014,8,22,713.0,93.0,1032.0,77.0,WN,N8611F,470,PDX,DEN,126.0,991,7.0,13.0
2014,6,15,2214.0,-1.0,610.0,-2.0,US,N677AW,685,SEA,PHL,276.0,2378,22.0,14.0
2014,1,27,2139.0,-1.0,2319.0,-7.0,AS,N593AS,372,SEA,SMF,78.0,605,21.0,39.0
2014,9,12,1059.0,-4.0,1414.0,-24.0,OO,N793SK,5621,PDX,DEN,116.0,991,10.0,59.0
2014,1,2,709.0,-1.0,918.0,-10.0,AS,N440AS,222,SEA,SFO,98.0,679,7.0,9.0
2014,8,30,1013.0,-7.0,1632.0,-12.0,AS,N419AS,730,SEA,IAH,234.0,1874,10.0,13.0
2014,4,22,607.0,-3.0,755.0,0.0,WN,N944WN,1015,PDX,SJC,90.0,569,6.0,7.0
2014,9,17,1202.0,2.0,1439.0,-16.0,WN,N553WN,4395,SEA,PHX,141.0,1107,12.0,2.0
2014,11,27,943.0,-17.0,1406.0,1.0,HA,N386HA,29,SEA,OGG,356.0,2640,9.0,43.0
2014,10,29,1132.0,2.0,1631.0,-13.0,DL,N824DN,588,SEA,MSP,154.0,1399,11.0,32.0
2014,4,17,1008.0,-7.0,1244.0,-31.0,HA,N391HA,25,PDX,HNL,327.0,2603,10.0,8.0
2014,1,17,1525.0,20.0,1743.0,21.0,AS,N607AS,528,SEA,BUR,123.0,937,15.0,25.0
2014,5,23,1120.0,170.0,1410.0,171.0,US,N626AW,612,SEA,PHX,140.0,1107,11.0,20.0
2014,11,4,725.0,-10.0,1047.0,-17.0,AS,N611AS,676,SEA,DEN,117.0,1024,7.0,25.0
2014,2,15,713.0,3.0,919.0,8.0,AS,N538AS,332,SEA,SJC,110.0,697,7.0,13.0
2014,2,18,708.0,-2.0,946.0,-4.0,WN,N960WN,230,PDX,SLC,75.0,630,7.0,8.0
2014,8,25,959.0,29.0,1533.0,21.0,AS,N524AS,654,PDX,DFW,197.0,1616,9.0,59.0
2014,3,19,1903.0,-2.0,2055.0,-5.0,AS,N529AS,386,PDX,SFO,87.0,550,19.0,3.0
2014,2,3,1910.0,15.0,2053.0,-7.0,VX,N841VA,759,SEA,SFO,90.0,679,19.0,10.0
2014,11,10,1554.0,-6.0,1751.0,-8.0,OO,N608SK,4568,SEA,SJC,97.0,697,15.0,54.0
2014,7,21,810.0,-5.0,1059.0,5.0,AS,N794AS,482,SEA,LAX,134.0,954,8.0,10.0
2014,7,5,1519.0,-4.0,1600.0,-7.0,OO,N565SW,5331,PDX,RDM,31.0,116,15.0,19.0
2014,5,16,748.0,-12.0,1533.0,-25.0,UA,N594UA,511,SEA,IAD,261.0,2306,7.0,48.0
2014,4,25,944.0,-11.0,1213.0,-22.0,AS,N614AS,131,PDX,ANC,190.0,1542,9.0,44.0
2014,9,3,1204.0,14.0,1434.0,9.0,WN,N639SW,270,PDX,PHX,135.0,1009,12.0,4.0
2014,9,23,632.0,-3.0,852.0,-18.0,AS,N703AS,576,PDX,SAN,126.0,933,6.0,32.0
2014,11,16,1600.0,0.0,1806.0,7.0,OO,N617QX,4568,SEA,SJC,99.0,697,16.0,0.0
2014,3,22,1612.0,-13.0,1812.0,-23.0,OO,N225AG,3494,PDX,SBA,100.0,784,16.0,12.0
2014,4,5,1842.0,-3.0,2055.0,-21.0,AS,N611AS,510,SEA,SNA,117.0,978,18.0,42.0
2014,12,19,625.0,0.0,1225.0,-5.0,WN,N8624J,225,SEA,MDW,220.0,1733,6.0,25.0
2014,3,3,1402.0,-3.0,2009.0,-9.0,UA,N411UA,326,SEA,IAH,219.0,1874,14.0,2.0
2014,10,19,848.0,8.0,1716.0,1.0,AS,N546AS,38,SEA,FLL,309.0,2717,8.0,48.0
2014,12,24,842.0,-3.0,1207.0,-5.0,US,N183UW,519,PDX,PHX,129.0,1009,8.0,42.0
2014,9,16,1134.0,-1.0,1501.0,-14.0,WN,N658SW,3677,SEA,DEN,131.0,1024,11.0,34.0
2014,1,13,826.0,-4.0,1159.0,-17.0,US,N659AW,471,SEA,PHX,134.0,1107,8.0,26.0
2014,7,21,829.0,-1.0,1115.0,-4.0,US,N651AW,612,SEA,PHX,144.0,1107,8.0,29.0
2014,4,10,955.0,-5.0,1235.0,-25.0,HA,N384HA,29,SEA,OGG,322.0,2640,9.0,55.0
2014,3,7,2038.0,-7.0,2248.0,-20.0,AS,N593AS,574,PDX,SAN,115.0,933,20.0,38.0
2014,6,4,1527.0,-8.0,1747.0,-6.0,AS,N513AS,596,SEA,LAS,120.0,867,15.0,27.0
2014,11,19,2115.0,0.0,2331.0,-23.0,DL,N378DA,1581,SEA,ANC,178.0,1448,21.0,15.0
2014,11,20,1808.0,-7.0,2205.0,-50.0,AS,N569AS,815,SEA,LIH,341.0,2701,18.0,8.0
2014,7,31,835.0,-10.0,928.0,-12.0,OO,N563SW,5303,SEA,PDX,37.0,129,8.0,35.0
2014,1,20,1651.0,6.0,1915.0,-4.0,DL,N389DA,2449,SEA,LAX,121.0,954,16.0,51.0
2014,10,3,1007.0,77.0,1223.0,72.0,UA,N461UA,821,SEA,SFO,99.0,679,10.0,7.0
2014,9,12,1716.0,-2.0,1908.0,-22.0,UA,N526UA,587,SEA,SFO,98.0,679,17.0,16.0
2014,11,4,846.0,6.0,1208.0,-7.0,WN,N487WN,3049,SEA,DEN,115.0,1024,8.0,46.0
2014,1,24,1304.0,-1.0,1854.0,1.0,AS,N303AS,664,SEA,DFW,202.0,1660,13.0,4.0
2014,11,4,1450.0,0.0,1810.0,-26.0,US,N124US,500,SEA,PHX,122.0,1107,14.0,50.0
2014,11,30,1320.0,-2.0,2034.0,-21.0,DL,N804DN,773,PDX,ATL,238.0,2172,13.0,20.0
